0.	-50.5553833289813
25.	-55.23662618614499
50.	-52.8064020183151
75.	-51.08242329555539
100.	-49.917872861324604
125.	-49.068135162145495
150.	-48.426066948977144
175.	-47.931253772456444
200.	-47.54873809252186
225.	-47.257044919864796
250.	-47.04179275011324
275.	-46.89328467576216
300.	-46.805521900355814
325.	-46.77542960400522
350.	-46.79967306811791
375.	-46.87253637786448
400.	-46.99656017263501
425.	-47.169020146054585
450.	-47.387295765685224
475.	-47.656058445731595
500.	-47.969390358607704
525.	-48.33492897153258
550.	-48.74651557559887
575.	-49.211007271061206
600.	-49.726840461411435
625.	-50.29269870004977
650.	-50.918306449660605
675.	-51.590466756853544
700.	-52.31868285883333
725.	-53.098521824485694
750.	-53.90898116988968
775.	-54.748738971006276
800.	-55.59354049247485
825.	-56.38832763962473
850.	-57.089937523202295
875.	-57.65405238239437
900.	-58.01766877848703
925.	-58.148484339893436
950.	-58.081198565642595
975.	-57.876505498203265
1000.	-57.57838227920956
1025.	-57.23112774995813
1050.	-56.88505830313211
1075.	-56.579895517049636
1100.	-56.332629363206415
1125.	-56.138127611924766
1150.	-56.00218190930309
1175.	-55.93869452502843
1200.	-55.959408766363275
1225.	-56.0626032489267
1250.	-56.23992926716951
1275.	-56.49196834364147
1300.	-56.828564689368434
1325.	-57.26550925584621
1350.	-57.810440988260005
1375.	-58.46374501879026
1400.	-59.22162722094792
1425.	-60.08316322995825
1450.	-61.05318895979142
1475.	-62.110902548644084
1500.	-63.194347885469796
1525.	-64.13672743539878
1550.	-64.68248515270547
1575.	-64.6069685607832
1600.	-63.917292274602616
1625.	-62.85323527929182
1650.	-61.659478591783696
1675.	-60.489647175035024
1700.	-59.41877647658032
1725.	-58.46365994043987
1750.	-57.624609916221814
1775.	-56.89143337345244
1800.	-56.24839740605623
1825.	-55.6900686563737
1850.	-55.21048170893369
1875.	-54.80570011772983
1900.	-54.47788861363804
1925.	-54.22325011788078
1950.	-54.0379556102306
1975.	-53.91918971755392
2000.	-53.861644175779276
2025.	-53.85978703141332
2050.	-53.91512514097294
2075.	-54.02734696269805
2100.	-54.19891882868989
2125.	-54.43625042356572
2150.	-54.746143704981556
2175.	-55.131178470175044
2200.	-55.59895910588649
2225.	-56.15647702842966
2250.	-56.80953473241498
2275.	-57.566412574191844
2300.	-58.446155478278996
2325.	-59.47241821961732
2350.	-60.67853691674252
2375.	-62.12442206049829
2400.	-63.909420321006195
2425.	-66.20441223311997
2450.	-69.35320608444886
2475.	-74.30007839366074
2500.	-84.8109808817499
2525.	-78.80845943457695
2550.	-71.98886248062419
2575.	-68.27636807910292
2600.	-65.78562174757818
2625.	-63.959006213161366
2650.	-62.55133894388793
2675.	-61.430848097302125
2700.	-60.52154822682401
2725.	-59.7770865920657
2750.	-59.17051614027301
2775.	-58.679939795520525
2800.	-58.2882517021875
2825.	-57.98744974475091
2850.	-57.772769914911194
2875.	-57.6409598907411
2900.	-57.58792208761107
2925.	-57.60842296330111
2950.	-57.70175775146769
2975.	-57.868541172469605
3000.	-58.10595127902302
3025.	-58.41054852027359
3050.	-58.77842359484784
3075.	-59.20575056945662
3100.	-59.69102391682219
3125.	-60.229042039318024
3150.	-60.80669982671455
3175.	-61.407353978651216
3200.	-62.009240551552
3225.	-62.58032367479778
3250.	-63.07984758614179
3275.	-63.46201848069324
3300.	-63.68211394757323
3325.	-63.71497698967019
3350.	-63.57026879073574
3375.	-63.286088517898435
3400.	-62.91162017448677
3425.	-62.49547020331585
3450.	-62.07807226678775
3475.	-61.68619130465778
3500.	-61.3371904339726
3525.	-61.04548490588247
3550.	-60.82171242327484
3575.	-60.67020829781468
3600.	-60.592461688701235
3625.	-60.59032521311246
3650.	-60.66516343825963
3675.	-60.81883528241829
3700.	-61.05742508974143
3725.	-61.39034774825291
3750.	-61.8266617234687
3775.	-62.376155772866525
3800.	-63.05513153459512
3825.	-63.889258494547306
3850.	-64.91501210281118
3875.	-66.1874308537386
3900.	-67.79550286182845
3925.	-69.8840019209344
3950.	-72.68610599296377
3975.	-76.43737600265445
4000.	-79.36745328033588
4025.	-76.55134758435617
4050.	-72.57021522947541
4075.	-69.5367203267028
4100.	-67.23470372727672
4125.	-65.42487123726497
4150.	-63.96389404210005
4175.	-62.76360726996516
4200.	-61.764967529460726
4225.	-60.92728645924787
4250.	-60.223448282792056
4275.	-59.63545050591761
4300.	-59.14994134038697
4325.	-58.75625883406166
4350.	-58.44631328325799
4375.	-58.2141601215166
4400.	-58.054705237648136
4425.	-57.96305438280292
4450.	-57.93551168790772
4475.	-57.97075817097764
4500.	-58.0697075642843
4525.	-58.23416989938623
4550.	-58.46614731050677
4575.	-58.76852225160939
4600.	-59.14588159142006
4625.	-59.60457921757116
4650.	-60.15247363869789
4675.	-60.79982309039285
