380	0.04841274052	0.0699160163	0.05209557973	0.004559579367	-0.04554223572	-0.06886413157
378	0.04872073674	0.07010688134	0.0516871342	0.003501978939	-0.04665231385	-0.06908908367
376	0.04903172454	0.07029526309	0.05126478387	0.002427641805	-0.04776023913	-0.0692744526
374	0.04934573805	0.07048102943	0.05082820539	0.001336506096	-0.04886521451	-0.06941809643
372	0.04966281181	0.07066404351	0.05037706912	0.0002285207939	-0.04996640428	-0.06951769307
370	0.0499829807	0.0708441636	0.04991103902	-0.000896353421	-0.05106293239	-0.06957070135
368	0.05030627996	0.0710212429	0.04942977266	-0.002038143274	-0.05215388092	-0.06957431031
366	0.05063274519	0.07119512934	0.04893292118	-0.003196861971	-0.05323828827	-0.06952537263
364	0.05096241229	0.07136566537	0.04842012924	-0.004372508208	-0.0543151475	-0.06942031668
362	0.05129531748	0.0715326878	0.04789103505	-0.005565065158	-0.05538340442	-0.06925502955
360	0.05163149729	0.07169602755	0.04734527033	-0.006774499385	-0.05644195578	-0.06902470031
358	0.05197098852	0.07185550945	0.04678246034	-0.008000759718	-0.05748964721	-0.0687236091
356	0.05231382825	0.07201095202	0.04620222387	-0.009243776065	-0.05852527117	-0.06834484211
354	0.05266005382	0.07216216724	0.04560417331	-0.01050345816	-0.05954756477	-0.06787990613
352	0.05300970282	0.07230896032	0.04498791465	-0.01177969427	-0.0605552074	0
350	0.05336281304	0.07245112942	0.04435304756	-0.01307234979	-0.06154681826	0
348	0.05371942251	0.07258846546	0.04369916547	-0.01438126586	-0.06252095369	0
346	0.05407956944	0.07272075178	0.04302585566	-0.01570625777	-0.06347610422	0
344	0.05444329221	0.07284776395	0.04233269935	-0.01704711345	-0.06441069138	0
342	0.05481062935	0.07296926942	0.04161927187	-0.01840359174	-0.06532306418	0
340	0.05518161954	0.07308502726	0.04088514277	-0.01977542069	-0.06621149507	0
338	0.05555630155	0.07319478787	0.04012987605	-0.02116229568	-0.06707417548	0
336	0.05593471423	0.07329829265	0.0393530303	-0.02256387753	-0.06790921055	0
334	0.05631689649	0.07339527368	0.03855415901	-0.02397979047	-0.06871461305	0
332	0.05670288727	0.07348545338	0.03773281079	-0.02540962004	-0.06948829621	0
330	0.05709272549	0.07356854418	0.03688852966	-0.02685291084	-0.070228065	0
328	0.05748645005	0.07364424817	0.03602085541	-0.02830916426	-0.07093160564	0
326	0.05788409975	0.0737122567	0.03512932399	-0.02977783601	-0.07159647252	0
324	0.05828571329	0.07377225001	0.03421346787	-0.03125833362	-0.07222007195	0
322	0.05869132921	0.07382389684	0.03327281656	-0.03275001375	-0.07279964147	0
320	0.05910098584	0.07386685404	0.03230689708	-0.03425217943	-0.07333222327	0
318	0.05951472128	0.07390076608	0.03131523456	-0.03576407716	-0.07381462971	0
316	0.0599325733	0.07392526469	0.03029735283	-0.03728489386	-0.07424339776	0
314	0.06035457933	0.07393996838	0.02925277511	-0.03881375371	-0.07461472831	0
312	0.06078077639	0.07394448194	0.02818102476	-0.04034971484	-0.07492440416	0
310	0.06121120101	0.073938396	0.02708162611	-0.04189176585	-0.0751676778	0
308	0.06164588917	0.07392128651	0.02595410532	-0.04343882226	-0.07533911579	0
306	0.06208487625	0.07389271424	0.0247979914	-0.04498972268	-0.07543238008	0
304	0.06252819692	0.07385222424	0.02361281724	-0.04654322492	-0.07543991659	0
302	0.06297588507	0.07379934528	0.02239812078	-0.04809800185	-0.07535250542	0
300	0.06342797372	0.0737335893	0.02115344624	-0.04965263718	-0.07515860277	0
298	0.06388449494	0.07365445084	0.01987834555	-0.05120562091	-0.07484336617	0
296	0.06434547974	0.07356140642	0.01857237977	-0.05275534474	-0.07438719685	0
294	0.06481095793	0.07345391393	0.0172351207	-0.05430009711	-0.07376354999	0
292	0.06528095807	0.07333141198	0.01586615267	-0.05583805811	-0.07293566295	0
290	0.06575550729	0.07319331929	0.01446507435	-0.05736729415	-0.07185178811	0
288	0.06623463119	0.07303903398	0.01303150085	-0.05888575225	0	0
286	0.06671835367	0.07286793289	0.01156506586	-0.06039125412	0	0
284	0.06720669682	0.0726793709	0.01006542407	-0.06188148988	0	0
282	0.06769968073	0.07247268017	0.008532253675	-0.0633540113	0	0
280	0.06819732331	0.07224716942	0.006965259187	-0.06480622469	0	0
278	0.06869964017	0.07200212319	0.005364174361	-0.06623538309	0	0
276	0.06920664432	0.07173680104	0.003728765413	-0.06763857788	0	0
274	0.06971834608	0.07145043677	0.002058834452	-0.0690127295	0	0
272	0.07023475275	0.07114223763	0.0003542231796	-0.07035457706	0	0
270	0.07075586846	0.07081138352	-0.001385183131	-0.07166066665	0	0
268	0.07128169384	0.07045702612	-0.003159451384	-0.07292733778	0	0
266	0.07181222584	0.07007828809	-0.004968596061	-0.07415070756	0	0
264	0.07234745734	0.06967426223	-0.006812574324	-0.07532665166	0	0
262	0.07288737691	0.06924401063	-0.008691280733	-0.07645078108	0	0
260	0.07343196848	0.06878656377	-0.01060454162	-0.07751841305	0	0
