0.	-5.753848046787437
0.01	-19.620696021479553
0.02	-23.28985449207906
0.03	-25.517170391480597
0.04	-27.55183825668135
0.05	-29.480606992947024
0.06	-31.435421810980632
0.07	-33.579164165395376
0.08	-35.710622055044524
0.09	-37.89785716369693
0.1	-39.57672500188578
0.11	-40.397885467234204
0.12	-40.407424955394866
0.13	-39.87300394883002
0.14	-39.361473894964526
0.15	-38.986442048588785
0.16	-38.79206809110507
0.17	-38.86402285977533
0.18	-38.96355460895932
0.19	-39.210276115698925
0.2	-39.37091617273047
0.21	-39.47736457081112
0.22	-39.38572345013573
0.23	-39.192033110694446
0.24	-38.88596891705685
0.25	-38.628745584946394
0.26	-38.33480771302134
0.27	-38.27620854455685
0.28	-38.26049171138
0.29	-38.52909190590685
0.3	-38.90121092608282
0.31	-39.54568445677756
0.32	-40.358004274363914
0.33	-41.2311884116762
0.34	-42.12402721656541
0.35	-42.56648600055533
0.36	-42.55564357636948
0.37	-41.87348920569615
0.38	-40.90323307370863
0.39	-39.87451198739829
0.4	-38.93021182802619
0.41	-38.16763493745593
0.42	-37.56373864957322
0.43	-37.168855819169785
0.44	-36.96834431620187
0.45	-36.966795537576466
0.46	-37.158199964566926
0.47	-37.55034648317863
0.48	-38.16685347248347
0.49	-38.99053124647834
0.5	-40.060030883514095
0.51	-41.363111905516625
0.52	-43.00305938946836
0.53	-44.923819914080084
0.54	-47.24523104427303
0.55	-49.86251513533396
0.56	-52.425924918294164
0.57	-54.018514926651264
0.58	-53.56906430302936
0.59	-52.43521223549132
0.6	-51.36605146639049
0.61	-50.42429380381755
0.62	-49.77986751034414
0.63	-48.889578712383
0.64	-48.05794551025813
0.65	-46.96068570644072
0.66	-45.82741336945972
0.67	-44.68677153579481
0.68	-43.681405356192755
0.69	-42.773837672798464
0.7	-42.080168021109074
0.71	-41.50419015075884
0.72	-41.20195822054619
0.73	-40.99830360630386
0.74	-41.065309780147686
0.75	-41.27353266922785
0.76	-41.72424089691574
0.77	-42.34390885479996
0.78	-43.08409419263153
0.79	-43.96545038139743
0.8	-44.67997138828551
0.81	-45.1827300842053
0.82	-45.12904416531423
0.83	-44.66034110618587
0.84	-43.93538247174284
0.85	-43.11851259503807
0.86	-42.390657461323975
0.87	-41.78324095553353
0.88	-41.36156333247023
0.89	-41.12743808413482
0.9	-41.063225076631305
0.91	-41.214759363976015
0.92	-41.55432263621769
0.93	-42.12445096707191
0.94	-42.88269575270644
0.95	-43.89834410360453
0.96	-45.14433406087537
0.97	-46.69894520528641
0.98	-48.478229601724436
0.99	-50.69930791210189
1.	-53.170862509374885
1.01	-56.248529945889494
1.02	-59.42150530203332
1.03	-63.3920845695549
1.04	-67.88703248726078
1.05	-70.63291487663793
1.06	-66.19154738593575
1.07	-60.58535247137502
1.08	-56.46022808810876
1.09	-53.195544678675965
1.1	-50.60058627269619
1.11	-48.50130058078091
1.12	-46.818041179731786
1.13	-45.4654536879061
1.14	-44.35599437107764
1.15	-43.54779966684607
1.16	-42.908103830619396
1.17	-42.53517975375242
1.18	-42.287479689837
1.19	-42.30229513889394
1.2	-42.46279431761968
1.21	-42.840316702909924
1.22	-43.395449764787216
1.23	-44.11109409210682
1.24	-45.01900945988873
1.25	-45.90093019072072
1.26	-46.761649614018495
1.27	-47.26013625746893
1.28	-47.35504872445038
1.29	-47.03155518687123
1.3	-46.425806937219676
1.31	-45.804914622281736
1.32	-45.24473333554923
1.33	-44.82682165198603
1.34	-44.587085256175115
1.35	-44.50185459796306
1.36	-44.656268217663346
1.37	-44.962960213680816
1.38	-45.49303056622763
1.39	-46.1815543258832
1.4	-47.089691194364356
1.41	-48.10691871401132
1.42	-49.256959362407784
1.43	-50.33370523209561
1.44	-51.4542598875462
1.45	-52.14270085553559
1.46	-52.84706197986254
1.47	-53.20167562557373
1.48	-53.75763773134893
1.49	-54.31453783960433
1.5	-55.02343439873958
1.51	-55.91503019854997
1.52	-55.98499562095965
1.53	-55.31696905783094
1.54	-53.400025360378834
1.55	-51.446807622732685
1.56	-49.52588316141002
1.57	-47.90513138416189
1.58	-46.562504005300404
1.59	-45.4714632344782
1.6	-44.66861165468532
1.61	-44.02893363418148
1.62	-43.64596623775104
1.63	-43.40771448933967
1.64	-43.41235563125863
1.65	-43.55787806115281
1.66	-43.9129055258271
1.67	-44.460699948756286
1.68	-45.18524717038989
1.69	-46.12634260941633
1.7	-47.144199939321425
1.71	-48.306788956657726
