0.	-5.75228725187648
0.01	-19.61910767349012
0.02	-23.28823230316578
0.03	-25.515552939640372
0.04	-27.550254577693323
0.05	-29.47913469360742
0.06	-31.434203962172823
0.07	-33.578424117325845
0.08	-35.71058130648532
0.09	-37.898799764226816
0.1	-39.57836061877296
0.11	-40.39940362586783
0.12	-40.40804345662095
0.13	-39.872615684595935
0.14	-39.360324799658365
0.15	-38.98466615201339
0.16	-38.78977167685476
0.17	-38.86111701405651
0.18	-38.96008578992907
0.19	-39.206156057537385
0.2	-39.366298331615695
0.21	-39.47242500875964
0.22	-39.38073000380338
0.23	-39.187272969016185
0.24	-38.881633680930186
0.25	-38.62488312930405
0.26	-38.331510662954
0.27	-38.27336022509118
0.28	-38.25815324143311
0.29	-38.52713092904906
0.3	-38.899668011305145
0.31	-39.544515920056675
0.32	-40.35730344025972
0.33	-41.23103513416353
0.34	-42.124547129752216
0.35	-42.567531210752556
0.36	-42.55677390566078
0.37	-41.87414444168088
0.38	-40.90317173467039
0.39	-39.87382394156218
0.4	-38.92906181445213
0.41	-38.16618152094388
0.42	-37.56212958265188
0.43	-37.16714345637727
0.44	-36.96661125526093
0.45	-36.96502520491395
0.46	-37.15640854613001
0.47	-37.548495884088986
0.48	-38.16494352606156
0.49	-38.98854149242173
0.5	-40.05798369544836
0.51	-41.36103306954446
0.52	-43.001099107973204
0.53	-44.92203029461984
0.54	-47.24407139875257
0.55	-49.86217439173882
0.56	-52.427204971190065
0.57	-54.02021687968826
0.58	-53.56933481463785
0.59	-52.433695358703275
0.6	-51.363184521460596
0.61	-50.42039947445169
0.62	-49.77494647345423
0.63	-48.884116993472475
0.64	-48.052180571585204
0.65	-46.95513193332709
0.66	-45.822306959658206
0.67	-44.68213059880837
0.68	-43.67728330883822
0.69	-42.77011626695889
0.7	-42.07687017874683
0.71	-41.5012323752687
0.72	-41.19937240634588
0.73	-40.996039466797846
0.74	-41.06335184191795
0.75	-41.27192017188122
0.76	-41.722937542468316
0.77	-42.34293416319302
0.78	-43.08348092936788
0.79	-43.96532379874038
0.8	-44.68029990209245
0.81	-45.183387488300696
0.82	-45.12976289750612
0.83	-44.6606099554446
0.84	-43.93503739728881
0.85	-43.11764829349432
0.86	-42.38933078142804
0.87	-41.78164444820537
0.88	-41.35975168831635
0.89	-41.12550787961204
0.9	-41.06122651428744
0.91	-41.21268630308567
0.92	-41.55210124649882
0.93	-42.12213226922521
0.94	-42.88016380118119
0.95	-43.895605289482795
0.96	-45.14124944107702
0.97	-46.69549746044979
0.98	-48.47421931510934
0.99	-50.69464751452774
1.	-53.16533061095015
1.01	-56.24204531404384
1.02	-59.4138509324781
1.03	-63.38466580315231
1.04	-67.88120574016305
1.05	-70.62425418911806
1.06	-66.17811153117853
1.07	-60.575918218364855
1.08	-56.45275974959044
1.09	-53.1897343812041
1.1	-50.59577128342952
1.11	-48.49728088525403
1.12	-46.8144370390869
1.13	-45.46211534757914
1.14	-44.35289746587803
1.15	-43.54494460643729
1.16	-42.905431078797875
1.17	-42.53265604754833
1.18	-42.285249335923574
1.19	-42.30026667909036
1.2	-42.460984243003594
1.21	-42.83880842356673
1.22	-43.39417434780692
1.23	-44.11012482146951
1.24	-45.018388411548244
1.25	-45.90065950863163
1.26	-46.76191845382169
1.27	-47.260545894874035
1.28	-47.3555168403858
